tensor,group,layer,expert_id,projection,numel,base_norm,route_delta_norm,route_relative_delta_norm,trust_delta_scale,estimated_delta_norm,estimated_relative_delta_norm,estimated_changed
model.layers.41.mlp.experts.110.gate_proj.weight,routed_expert_ffn,41.0,110.0,gate_proj,1572864,32.30779818003987,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.110.up_proj.weight,routed_expert_ffn,41.0,110.0,up_proj,1572864,32.938213420286054,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.111.down_proj.weight,routed_expert_ffn,41.0,111.0,down_proj,1572864,31.03046913355384,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.111.gate_proj.weight,routed_expert_ffn,41.0,111.0,gate_proj,1572864,30.13247524603853,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.111.up_proj.weight,routed_expert_ffn,41.0,111.0,up_proj,1572864,31.01792635511107,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.112.down_proj.weight,routed_expert_ffn,41.0,112.0,down_proj,1572864,31.505453939432257,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.112.gate_proj.weight,routed_expert_ffn,41.0,112.0,gate_proj,1572864,31.86545889679176,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.112.up_proj.weight,routed_expert_ffn,41.0,112.0,up_proj,1572864,31.901350551225686,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.118.down_proj.weight,routed_expert_ffn,41.0,118.0,down_proj,1572864,32.52627018201019,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.118.gate_proj.weight,routed_expert_ffn,41.0,118.0,gate_proj,1572864,30.206150019879026,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.118.up_proj.weight,routed_expert_ffn,41.0,118.0,up_proj,1572864,30.887600817760895,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.119.down_proj.weight,routed_expert_ffn,41.0,119.0,down_proj,1572864,33.99847767731667,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.119.gate_proj.weight,routed_expert_ffn,41.0,119.0,gate_proj,1572864,33.00826460489195,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.119.up_proj.weight,routed_expert_ffn,41.0,119.0,up_proj,1572864,34.16931896304691,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.123.down_proj.weight,routed_expert_ffn,41.0,123.0,down_proj,1572864,31.79055526877244,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.123.gate_proj.weight,routed_expert_ffn,41.0,123.0,gate_proj,1572864,30.460971563202293,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.123.up_proj.weight,routed_expert_ffn,41.0,123.0,up_proj,1572864,31.03800947590812,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.124.down_proj.weight,routed_expert_ffn,41.0,124.0,down_proj,1572864,31.07157166797278,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.124.gate_proj.weight,routed_expert_ffn,41.0,124.0,gate_proj,1572864,31.186177013522357,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.124.up_proj.weight,routed_expert_ffn,41.0,124.0,up_proj,1572864,31.32181104546748,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.125.down_proj.weight,routed_expert_ffn,41.0,125.0,down_proj,1572864,31.510080813464977,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.125.gate_proj.weight,routed_expert_ffn,41.0,125.0,gate_proj,1572864,30.07252484392159,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.125.up_proj.weight,routed_expert_ffn,41.0,125.0,up_proj,1572864,31.176679610928744,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.25.down_proj.weight,routed_expert_ffn,41.0,25.0,down_proj,1572864,32.29113322812084,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.25.gate_proj.weight,routed_expert_ffn,41.0,25.0,gate_proj,1572864,31.22130127525617,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.25.up_proj.weight,routed_expert_ffn,41.0,25.0,up_proj,1572864,31.917470365785277,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.29.down_proj.weight,routed_expert_ffn,41.0,29.0,down_proj,1572864,32.87646295461618,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.29.gate_proj.weight,routed_expert_ffn,41.0,29.0,gate_proj,1572864,31.42706671741633,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.29.up_proj.weight,routed_expert_ffn,41.0,29.0,up_proj,1572864,32.18571938339366,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.30.down_proj.weight,routed_expert_ffn,41.0,30.0,down_proj,1572864,32.23062190342051,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.30.gate_proj.weight,routed_expert_ffn,41.0,30.0,gate_proj,1572864,31.12682168677542,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.30.up_proj.weight,routed_expert_ffn,41.0,30.0,up_proj,1572864,31.570581228749877,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.31.down_proj.weight,routed_expert_ffn,41.0,31.0,down_proj,1572864,33.161978180968035,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.31.gate_proj.weight,routed_expert_ffn,41.0,31.0,gate_proj,1572864,31.67816638610792,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.31.up_proj.weight,routed_expert_ffn,41.0,31.0,up_proj,1572864,32.514690189589686,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.32.down_proj.weight,routed_expert_ffn,41.0,32.0,down_proj,1572864,33.210205127481146,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.32.gate_proj.weight,routed_expert_ffn,41.0,32.0,gate_proj,1572864,31.481219793823605,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.32.up_proj.weight,routed_expert_ffn,41.0,32.0,up_proj,1572864,32.13328071473853,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.37.down_proj.weight,routed_expert_ffn,41.0,37.0,down_proj,1572864,31.985925440254675,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.37.gate_proj.weight,routed_expert_ffn,41.0,37.0,gate_proj,1572864,29.97181089360781,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.37.up_proj.weight,routed_expert_ffn,41.0,37.0,up_proj,1572864,31.321798379258773,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.38.down_proj.weight,routed_expert_ffn,41.0,38.0,down_proj,1572864,33.124832325636945,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.38.gate_proj.weight,routed_expert_ffn,41.0,38.0,gate_proj,1572864,32.02102161386036,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.38.up_proj.weight,routed_expert_ffn,41.0,38.0,up_proj,1572864,32.825720922800194,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.40.down_proj.weight,routed_expert_ffn,41.0,40.0,down_proj,1572864,31.904632557252267,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.40.gate_proj.weight,routed_expert_ffn,41.0,40.0,gate_proj,1572864,30.84831190143099,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.40.up_proj.weight,routed_expert_ffn,41.0,40.0,up_proj,1572864,31.607883329546425,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.41.down_proj.weight,routed_expert_ffn,41.0,41.0,down_proj,1572864,32.51045129430496,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.41.gate_proj.weight,routed_expert_ffn,41.0,41.0,gate_proj,1572864,31.74886770557239,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.41.up_proj.weight,routed_expert_ffn,41.0,41.0,up_proj,1572864,32.27651715365697,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.43.down_proj.weight,routed_expert_ffn,41.0,43.0,down_proj,1572864,32.44428066171679,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.43.gate_proj.weight,routed_expert_ffn,41.0,43.0,gate_proj,1572864,31.44018785881624,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.43.up_proj.weight,routed_expert_ffn,41.0,43.0,up_proj,1572864,32.35032768260432,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.44.down_proj.weight,routed_expert_ffn,41.0,44.0,down_proj,1572864,32.9656655843906,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.44.gate_proj.weight,routed_expert_ffn,41.0,44.0,gate_proj,1572864,31.92344185918428,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.44.up_proj.weight,routed_expert_ffn,41.0,44.0,up_proj,1572864,32.581180537164585,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.47.down_proj.weight,routed_expert_ffn,41.0,47.0,down_proj,1572864,31.7084140718078,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.47.gate_proj.weight,routed_expert_ffn,41.0,47.0,gate_proj,1572864,31.254629539890267,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.47.up_proj.weight,routed_expert_ffn,41.0,47.0,up_proj,1572864,31.11546332782896,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.50.down_proj.weight,routed_expert_ffn,41.0,50.0,down_proj,1572864,32.60853646502132,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.50.gate_proj.weight,routed_expert_ffn,41.0,50.0,gate_proj,1572864,31.135178705563,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.50.up_proj.weight,routed_expert_ffn,41.0,50.0,up_proj,1572864,31.243021681786697,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.51.down_proj.weight,routed_expert_ffn,41.0,51.0,down_proj,1572864,31.213121794655027,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.51.gate_proj.weight,routed_expert_ffn,41.0,51.0,gate_proj,1572864,29.94381335113837,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.51.up_proj.weight,routed_expert_ffn,41.0,51.0,up_proj,1572864,30.73552183136141,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.55.down_proj.weight,routed_expert_ffn,41.0,55.0,down_proj,1572864,31.59888547066623,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.55.gate_proj.weight,routed_expert_ffn,41.0,55.0,gate_proj,1572864,30.11988679537833,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.55.up_proj.weight,routed_expert_ffn,41.0,55.0,up_proj,1572864,31.8248120897953,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.57.down_proj.weight,routed_expert_ffn,41.0,57.0,down_proj,1572864,32.557080658077474,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.57.gate_proj.weight,routed_expert_ffn,41.0,57.0,gate_proj,1572864,31.239163160068905,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.57.up_proj.weight,routed_expert_ffn,41.0,57.0,up_proj,1572864,32.07537737867436,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.60.down_proj.weight,routed_expert_ffn,41.0,60.0,down_proj,1572864,32.13872404137744,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.60.gate_proj.weight,routed_expert_ffn,41.0,60.0,gate_proj,1572864,30.969455560832436,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.60.up_proj.weight,routed_expert_ffn,41.0,60.0,up_proj,1572864,31.747059603324388,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.62.down_proj.weight,routed_expert_ffn,41.0,62.0,down_proj,1572864,31.651298354096,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.62.gate_proj.weight,routed_expert_ffn,41.0,62.0,gate_proj,1572864,31.227351167486173,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.62.up_proj.weight,routed_expert_ffn,41.0,62.0,up_proj,1572864,31.23199285876083,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.67.down_proj.weight,routed_expert_ffn,41.0,67.0,down_proj,1572864,32.422070782541404,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.67.gate_proj.weight,routed_expert_ffn,41.0,67.0,gate_proj,1572864,30.824279885647776,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.67.up_proj.weight,routed_expert_ffn,41.0,67.0,up_proj,1572864,32.691170772616495,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.68.down_proj.weight,routed_expert_ffn,41.0,68.0,down_proj,1572864,32.186208636109775,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.68.gate_proj.weight,routed_expert_ffn,41.0,68.0,gate_proj,1572864,30.845491338889385,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.68.up_proj.weight,routed_expert_ffn,41.0,68.0,up_proj,1572864,31.031753520587586,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.70.down_proj.weight,routed_expert_ffn,41.0,70.0,down_proj,1572864,31.85264036531646,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.70.gate_proj.weight,routed_expert_ffn,41.0,70.0,gate_proj,1572864,30.484916584438217,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.70.up_proj.weight,routed_expert_ffn,41.0,70.0,up_proj,1572864,31.276730754967826,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.74.down_proj.weight,routed_expert_ffn,41.0,74.0,down_proj,1572864,33.77869873576024,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.74.gate_proj.weight,routed_expert_ffn,41.0,74.0,gate_proj,1572864,32.75538369692549,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.74.up_proj.weight,routed_expert_ffn,41.0,74.0,up_proj,1572864,33.924696163202775,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.76.down_proj.weight,routed_expert_ffn,41.0,76.0,down_proj,1572864,33.53178150790306,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.76.gate_proj.weight,routed_expert_ffn,41.0,76.0,gate_proj,1572864,32.22811265211147,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.76.up_proj.weight,routed_expert_ffn,41.0,76.0,up_proj,1572864,33.4706392440636,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.77.down_proj.weight,routed_expert_ffn,41.0,77.0,down_proj,1572864,31.87211613792493,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.77.gate_proj.weight,routed_expert_ffn,41.0,77.0,gate_proj,1572864,31.690520073043928,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.77.up_proj.weight,routed_expert_ffn,41.0,77.0,up_proj,1572864,31.644239762652692,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.79.down_proj.weight,routed_expert_ffn,41.0,79.0,down_proj,1572864,32.443012687875104,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.79.gate_proj.weight,routed_expert_ffn,41.0,79.0,gate_proj,1572864,31.7850379149358,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.79.up_proj.weight,routed_expert_ffn,41.0,79.0,up_proj,1572864,31.58155752002464,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.80.down_proj.weight,routed_expert_ffn,41.0,80.0,down_proj,1572864,32.93678100496085,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.80.gate_proj.weight,routed_expert_ffn,41.0,80.0,gate_proj,1572864,32.00461735791513,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.80.up_proj.weight,routed_expert_ffn,41.0,80.0,up_proj,1572864,32.065058377461284,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.86.down_proj.weight,routed_expert_ffn,41.0,86.0,down_proj,1572864,32.83563172740095,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.86.gate_proj.weight,routed_expert_ffn,41.0,86.0,gate_proj,1572864,31.281653890374585,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.86.up_proj.weight,routed_expert_ffn,41.0,86.0,up_proj,1572864,32.04396851154286,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.87.down_proj.weight,routed_expert_ffn,41.0,87.0,down_proj,1572864,32.12648000907409,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.87.gate_proj.weight,routed_expert_ffn,41.0,87.0,gate_proj,1572864,31.51096601191252,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.87.up_proj.weight,routed_expert_ffn,41.0,87.0,up_proj,1572864,31.64351935064321,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.89.down_proj.weight,routed_expert_ffn,41.0,89.0,down_proj,1572864,32.121222722971645,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.89.gate_proj.weight,routed_expert_ffn,41.0,89.0,gate_proj,1572864,30.455967871730923,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.89.up_proj.weight,routed_expert_ffn,41.0,89.0,up_proj,1572864,30.828057684923973,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.90.down_proj.weight,routed_expert_ffn,41.0,90.0,down_proj,1572864,30.99365957085013,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.90.gate_proj.weight,routed_expert_ffn,41.0,90.0,gate_proj,1572864,29.928873814311302,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.90.up_proj.weight,routed_expert_ffn,41.0,90.0,up_proj,1572864,31.036441180527508,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.95.down_proj.weight,routed_expert_ffn,41.0,95.0,down_proj,1572864,32.09296265465569,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.95.gate_proj.weight,routed_expert_ffn,41.0,95.0,gate_proj,1572864,30.602281512806567,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.95.up_proj.weight,routed_expert_ffn,41.0,95.0,up_proj,1572864,31.468115761359343,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.96.down_proj.weight,routed_expert_ffn,41.0,96.0,down_proj,1572864,30.711682768876305,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.96.gate_proj.weight,routed_expert_ffn,41.0,96.0,gate_proj,1572864,30.25042270333538,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.96.up_proj.weight,routed_expert_ffn,41.0,96.0,up_proj,1572864,30.79184264122866,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.98.down_proj.weight,routed_expert_ffn,41.0,98.0,down_proj,1572864,32.35340096050085,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.98.gate_proj.weight,routed_expert_ffn,41.0,98.0,gate_proj,1572864,31.210569850775816,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.98.up_proj.weight,routed_expert_ffn,41.0,98.0,up_proj,1572864,32.06102465233781,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.gate.weight,router,41.0,,,262144,8.779555187732099,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.post_attention_layernorm.weight,norm,41.0,,,2048,64.14492410988184,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.input_layernorm.weight,norm,42.0,,,2048,18.23351222385797,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.0.down_proj.weight,routed_expert_ffn,42.0,0.0,down_proj,1572864,31.183993767398626,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.0.gate_proj.weight,routed_expert_ffn,42.0,0.0,gate_proj,1572864,30.61530159731456,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.0.up_proj.weight,routed_expert_ffn,42.0,0.0,up_proj,1572864,31.30968908915218,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.10.down_proj.weight,routed_expert_ffn,42.0,10.0,down_proj,1572864,33.1994630333553,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.10.gate_proj.weight,routed_expert_ffn,42.0,10.0,gate_proj,1572864,31.87013787978588,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.10.up_proj.weight,routed_expert_ffn,42.0,10.0,up_proj,1572864,32.42125375910839,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.100.down_proj.weight,routed_expert_ffn,42.0,100.0,down_proj,1572864,33.90997423383071,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.100.gate_proj.weight,routed_expert_ffn,42.0,100.0,gate_proj,1572864,32.23079422973761,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.100.up_proj.weight,routed_expert_ffn,42.0,100.0,up_proj,1572864,33.156375176483785,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.104.down_proj.weight,routed_expert_ffn,42.0,104.0,down_proj,1572864,32.99466176638465,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.104.gate_proj.weight,routed_expert_ffn,42.0,104.0,gate_proj,1572864,32.28780638888696,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.104.up_proj.weight,routed_expert_ffn,42.0,104.0,up_proj,1572864,32.84853490061904,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.106.down_proj.weight,routed_expert_ffn,42.0,106.0,down_proj,1572864,32.18358403059994,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.106.gate_proj.weight,routed_expert_ffn,42.0,106.0,gate_proj,1572864,30.480508548368867,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.106.up_proj.weight,routed_expert_ffn,42.0,106.0,up_proj,1572864,31.150497839119684,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.107.down_proj.weight,routed_expert_ffn,42.0,107.0,down_proj,1572864,31.43024969202639,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.107.gate_proj.weight,routed_expert_ffn,42.0,107.0,gate_proj,1572864,31.10395168699429,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.107.up_proj.weight,routed_expert_ffn,42.0,107.0,up_proj,1572864,31.8569265550092,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.108.down_proj.weight,routed_expert_ffn,42.0,108.0,down_proj,1572864,32.82427244171796,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.108.gate_proj.weight,routed_expert_ffn,42.0,108.0,gate_proj,1572864,32.13019967951199,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.108.up_proj.weight,routed_expert_ffn,42.0,108.0,up_proj,1572864,32.67936158844179,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.109.down_proj.weight,routed_expert_ffn,42.0,109.0,down_proj,1572864,32.51225354938312,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.109.gate_proj.weight,routed_expert_ffn,42.0,109.0,gate_proj,1572864,31.52946039117374,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.109.up_proj.weight,routed_expert_ffn,42.0,109.0,up_proj,1572864,32.23758428946425,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.11.down_proj.weight,routed_expert_ffn,42.0,11.0,down_proj,1572864,31.35317148718272,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.11.gate_proj.weight,routed_expert_ffn,42.0,11.0,gate_proj,1572864,28.22156383050136,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.11.up_proj.weight,routed_expert_ffn,42.0,11.0,up_proj,1572864,31.682500260457765,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.115.down_proj.weight,routed_expert_ffn,42.0,115.0,down_proj,1572864,31.222172180111546,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.115.gate_proj.weight,routed_expert_ffn,42.0,115.0,gate_proj,1572864,29.066206500875936,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.115.up_proj.weight,routed_expert_ffn,42.0,115.0,up_proj,1572864,30.51124440523936,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.117.down_proj.weight,routed_expert_ffn,42.0,117.0,down_proj,1572864,32.258171051833905,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.117.gate_proj.weight,routed_expert_ffn,42.0,117.0,gate_proj,1572864,31.152169131563895,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.117.up_proj.weight,routed_expert_ffn,42.0,117.0,up_proj,1572864,31.626978152683392,0.0,0.0,1.0,0.0,0.0,False
model.layers.42.mlp.experts.12.down_proj.weight,routed_expert_ffn,42.0,12.0,down_proj,1572864,32.40492026563057,0.0,0.0,1.0,0.0,0.0,False
