pattern,layer,expert,old_nonbase_weight,new_nonbase_weight,delta_scale,scaled,max_relative_delta_norm,predicted_max_relative_delta_norm
.*layers\.37\..*experts\.27\..*,37.0,27.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.28\..*,37.0,28.0,0.270379,0.270379,1.0,False,0.271080546053382,0.271080546053382
.*layers\.37\..*experts\.29\..*,37.0,29.0,0.159169,0.159169,1.0,False,0.1701218719430506,0.1701218719430506
.*layers\.37\..*experts\.30\..*,37.0,30.0,0.594673,0.594673,1.0,False,0.5999996642283986,0.5999996642283986
.*layers\.37\..*experts\.31\..*,37.0,31.0,0.27808,0.27808,1.0,False,0.3190297773698648,0.3190297773698648
.*layers\.37\..*experts\.32\..*,37.0,32.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.33\..*,37.0,33.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.35\..*,37.0,35.0,0.122915,0.122915,1.0,False,0.1457655392798408,0.1457655392798408
.*layers\.37\..*experts\.36\..*,37.0,36.0,0.3205,0.3205,1.0,False,0.3366938826205505,0.3366938826205505
.*layers\.37\..*experts\.37\..*,37.0,37.0,0.588708,0.588708,1.0,False,0.5999942369314657,0.5999942369314657
.*layers\.37\..*experts\.38\..*,37.0,38.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.40\..*,37.0,40.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.41\..*,37.0,41.0,0.302224,0.302224,1.0,False,0.2594068992511463,0.2594068992511463
.*layers\.37\..*experts\.42\..*,37.0,42.0,0.176316,0.176316,1.0,False,0.1833064061684956,0.1833064061684956
.*layers\.37\..*experts\.43\..*,37.0,43.0,0.411525,0.411525,1.0,False,0.4966854131138073,0.4966854131138073
.*layers\.37\..*experts\.44\..*,37.0,44.0,0.0563649,0.0563649,1.0,False,0.0541697182816395,0.0541697182816395
.*layers\.37\..*experts\.45\..*,37.0,45.0,0.201416,0.201416,1.0,False,0.1931668736755556,0.1931668736755556
.*layers\.37\..*experts\.47\..*,37.0,47.0,0.578401,0.578401,1.0,False,0.5999992748959979,0.5999992748959979
.*layers\.37\..*experts\.49\..*,37.0,49.0,0.254103,0.254103,1.0,False,0.2756834641080722,0.2756834641080722
.*layers\.37\..*experts\.51\..*,37.0,51.0,0.75672,0.6558237915247745,0.866666391168166,True,0.7500002384122398,0.65
.*layers\.37\..*experts\.52\..*,37.0,52.0,0.290487,0.290487,1.0,False,0.3118932558963488,0.3118932558963488
.*layers\.37\..*experts\.53\..*,37.0,53.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.55\..*,37.0,55.0,0.3147,0.3147,1.0,False,0.2573873748438041,0.2573873748438041
.*layers\.37\..*experts\.57\..*,37.0,57.0,0.310663,0.310663,1.0,False,0.2473699014650679,0.2473699014650679
.*layers\.37\..*experts\.58\..*,37.0,58.0,0.209472,0.209472,1.0,False,0.2224656845020507,0.2224656845020507
.*layers\.37\..*experts\.60\..*,37.0,60.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.61\..*,37.0,61.0,0.0831539,0.0831539,1.0,False,0.0722723201120373,0.0722723201120373
.*layers\.37\..*experts\.62\..*,37.0,62.0,0.0547035,0.0547035,1.0,False,0.0488981043136537,0.0488981043136537
.*layers\.37\..*experts\.63\..*,37.0,63.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.64\..*,37.0,64.0,0.85,0.85,1.0,False,0.6221629339232339,0.6221629339232339
.*layers\.37\..*experts\.65\..*,37.0,65.0,0.191754,0.191754,1.0,False,0.1522399980162892,0.1522399980162892
.*layers\.37\..*experts\.66\..*,37.0,66.0,0.285964,0.285964,1.0,False,0.2698704384779555,0.2698704384779555
.*layers\.37\..*experts\.67\..*,37.0,67.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.68\..*,37.0,68.0,0.267015,0.267015,1.0,False,0.3155467688714163,0.3155467688714163
.*layers\.37\..*experts\.69\..*,37.0,69.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.70\..*,37.0,70.0,0.551655,0.551655,1.0,False,0.5313700423803308,0.5313700423803308
.*layers\.37\..*experts\.73\..*,37.0,73.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.74\..*,37.0,74.0,0.530765,0.530765,1.0,False,0.600003418117839,0.600003418117839
.*layers\.37\..*experts\.75\..*,37.0,75.0,0.151699,0.151699,1.0,False,0.1442809038413797,0.1442809038413797
.*layers\.37\..*experts\.76\..*,37.0,76.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.77\..*,37.0,77.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.78\..*,37.0,78.0,0.135907,0.135907,1.0,False,0.135308677907199,0.135308677907199
.*layers\.37\..*experts\.79\..*,37.0,79.0,0.329391,0.329391,1.0,False,0.2777780812333172,0.2777780812333172
.*layers\.37\..*experts\.80\..*,37.0,80.0,0.199198,0.199198,1.0,False,0.2111828173434758,0.2111828173434758
.*layers\.37\..*experts\.81\..*,37.0,81.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.82\..*,37.0,82.0,0.136025,0.136025,1.0,False,0.1498934876619813,0.1498934876619813
.*layers\.37\..*experts\.83\..*,37.0,83.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.84\..*,37.0,84.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.85\..*,37.0,85.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.86\..*,37.0,86.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.87\..*,37.0,87.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.88\..*,37.0,88.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.89\..*,37.0,89.0,0.205247,0.205247,1.0,False,0.2350658711241988,0.2350658711241988
.*layers\.37\..*experts\.91\..*,37.0,91.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.92\..*,37.0,92.0,0.0950189,0.0950189,1.0,False,0.0959722139960477,0.0959722139960477
.*layers\.37\..*experts\.93\..*,37.0,93.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.95\..*,37.0,95.0,0.128461,0.128461,1.0,False,0.1287653005949179,0.1287653005949179
.*layers\.37\..*experts\.97\..*,37.0,97.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.98\..*,37.0,98.0,0.502595,0.502595,1.0,False,0.4195598913929069,0.4195598913929069
.*layers\.37\..*experts\.99\..*,37.0,99.0,0.31845,0.31845,1.0,False,0.2472508770038373,0.2472508770038373
.*layers\.37\..*experts\.100\..*,37.0,100.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.101\..*,37.0,101.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.102\..*,37.0,102.0,0.237002,0.237002,1.0,False,0.2139787319315658,0.2139787319315658
.*layers\.37\..*experts\.103\..*,37.0,103.0,0.106768,0.106768,1.0,False,0.1124912381322111,0.1124912381322111
.*layers\.37\..*experts\.104\..*,37.0,104.0,0.209815,0.209815,1.0,False,0.2271906134752412,0.2271906134752412
.*layers\.37\..*experts\.105\..*,37.0,105.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.107\..*,37.0,107.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.109\..*,37.0,109.0,0.308851,0.308851,1.0,False,0.2761783219376735,0.2761783219376735
.*layers\.37\..*experts\.110\..*,37.0,110.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.111\..*,37.0,111.0,0.0552979,0.0552979,1.0,False,0.0523681595629845,0.0523681595629845
.*layers\.37\..*experts\.112\..*,37.0,112.0,0.439487,0.439487,1.0,False,0.4728755583727556,0.4728755583727556
.*layers\.37\..*experts\.113\..*,37.0,113.0,0.331133,0.331133,1.0,False,0.308744992364774,0.308744992364774
.*layers\.37\..*experts\.114\..*,37.0,114.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.115\..*,37.0,115.0,0.762939,0.712855861177168,0.9343549892942529,True,0.6956670724164111,0.65
.*layers\.37\..*experts\.116\..*,37.0,116.0,0.85,0.7383265719751725,0.8686194964413795,True,0.7483138504983655,0.65
.*layers\.37\..*experts\.117\..*,37.0,117.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.118\..*,37.0,118.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.119\..*,37.0,119.0,0.586034,0.5586620264789465,0.9532928575457166,True,0.6818471310835645,0.65
.*layers\.37\..*experts\.120\..*,37.0,120.0,0.254245,0.254245,1.0,False,0.2242260705354084,0.2242260705354084
.*layers\.37\..*experts\.121\..*,37.0,121.0,0.284109,0.284109,1.0,False,0.2493192122369317,0.2493192122369317
.*layers\.37\..*experts\.122\..*,37.0,122.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.123\..*,37.0,123.0,0.387917,0.387917,1.0,False,0.3128592882444294,0.3128592882444294
.*layers\.37\..*experts\.124\..*,37.0,124.0,0.148295,0.148295,1.0,False,0.1541243316247774,0.1541243316247774
.*layers\.37\..*experts\.125\..*,37.0,125.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.37\..*experts\.126\..*,37.0,126.0,0.554337,0.554337,1.0,False,0.5999972667755646,0.5999972667755646
.*layers\.37\..*experts\.127\..*,37.0,127.0,0.22494,0.22494,1.0,False,0.2004161439853161,0.2004161439853161
.*layers\.38\..*experts\.0\..*,38.0,0.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.1\..*,38.0,1.0,0.35046,0.35046,1.0,False,0.3864966506916867,0.3864966506916867
.*layers\.38\..*experts\.2\..*,38.0,2.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.4\..*,38.0,4.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.5\..*,38.0,5.0,0.225065,0.225065,1.0,False,0.2402409754577864,0.2402409754577864
.*layers\.38\..*experts\.6\..*,38.0,6.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.7\..*,38.0,7.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.8\..*,38.0,8.0,0.270143,0.270143,1.0,False,0.2086938701757302,0.2086938701757302
.*layers\.38\..*experts\.9\..*,38.0,9.0,0.643599,0.643599,1.0,False,0.6000007157271356,0.6000007157271356
.*layers\.38\..*experts\.10\..*,38.0,10.0,0.185326,0.185326,1.0,False,0.171400790936416,0.171400790936416
.*layers\.38\..*experts\.11\..*,38.0,11.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.12\..*,38.0,12.0,0.0833793,0.0833793,1.0,False,0.0872797320891856,0.0872797320891856
.*layers\.38\..*experts\.15\..*,38.0,15.0,0.256024,0.256024,1.0,False,0.2707670000742488,0.2707670000742488
.*layers\.38\..*experts\.16\..*,38.0,16.0,0.359431,0.359431,1.0,False,0.3307546513806147,0.3307546513806147
.*layers\.38\..*experts\.17\..*,38.0,17.0,0.168665,0.168665,1.0,False,0.1611034616575012,0.1611034616575012
.*layers\.38\..*experts\.18\..*,38.0,18.0,0.304136,0.304136,1.0,False,0.2338487195971512,0.2338487195971512
.*layers\.38\..*experts\.19\..*,38.0,19.0,0.226681,0.226681,1.0,False,0.249738199929932,0.249738199929932
.*layers\.38\..*experts\.20\..*,38.0,20.0,0.194917,0.194917,1.0,False,0.1682813209866199,0.1682813209866199
.*layers\.38\..*experts\.21\..*,38.0,21.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.22\..*,38.0,22.0,0.358688,0.358688,1.0,False,0.3850967113367513,0.3850967113367513
.*layers\.38\..*experts\.25\..*,38.0,25.0,0.565812,0.565812,1.0,False,0.5559035871048909,0.5559035871048909
.*layers\.38\..*experts\.26\..*,38.0,26.0,0.0539184,0.0539184,1.0,False,0.0577652175278012,0.0577652175278012
.*layers\.38\..*experts\.27\..*,38.0,27.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.28\..*,38.0,28.0,0.2765,0.2765,1.0,False,0.2188612868385963,0.2188612868385963
.*layers\.38\..*experts\.30\..*,38.0,30.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.31\..*,38.0,31.0,0.182582,0.182582,1.0,False,0.2063323210924159,0.2063323210924159
.*layers\.38\..*experts\.33\..*,38.0,33.0,0.0845369,0.0845369,1.0,False,0.0784131394072276,0.0784131394072276
.*layers\.38\..*experts\.34\..*,38.0,34.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.35\..*,38.0,35.0,0.85,0.7372461812801008,0.8673484485648245,True,0.7494104602083921,0.65
.*layers\.38\..*experts\.36\..*,38.0,36.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.37\..*,38.0,37.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.38\..*,38.0,38.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.39\..*,38.0,39.0,0.184271,0.184271,1.0,False,0.1397041837053573,0.1397041837053573
.*layers\.38\..*experts\.40\..*,38.0,40.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.42\..*,38.0,42.0,0.547684,0.547684,1.0,False,0.600005004897246,0.600005004897246
.*layers\.38\..*experts\.43\..*,38.0,43.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.44\..*,38.0,44.0,0.114792,0.114792,1.0,False,0.1044206162265958,0.1044206162265958
.*layers\.38\..*experts\.45\..*,38.0,45.0,0.269636,0.269636,1.0,False,0.2741708212181676,0.2741708212181676
.*layers\.38\..*experts\.46\..*,38.0,46.0,0.251516,0.251516,1.0,False,0.2297837348189579,0.2297837348189579
.*layers\.38\..*experts\.47\..*,38.0,47.0,0.285078,0.285078,1.0,False,0.2701011239962219,0.2701011239962219
.*layers\.38\..*experts\.48\..*,38.0,48.0,0.28676,0.28676,1.0,False,0.2466125533800446,0.2466125533800446
.*layers\.38\..*experts\.49\..*,38.0,49.0,0.221267,0.221267,1.0,False,0.2529771164081339,0.2529771164081339
.*layers\.38\..*experts\.51\..*,38.0,51.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.52\..*,38.0,52.0,0.162892,0.162892,1.0,False,0.1517417334631405,0.1517417334631405
.*layers\.38\..*experts\.53\..*,38.0,53.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.54\..*,38.0,54.0,0.85,0.7458899730622324,0.8775176153673322,True,0.7407258710446599,0.65
.*layers\.38\..*experts\.55\..*,38.0,55.0,0.25966,0.25966,1.0,False,0.2422797997733927,0.2422797997733927
.*layers\.38\..*experts\.57\..*,38.0,57.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.58\..*,38.0,58.0,0.311141,0.311141,1.0,False,0.2251825060775251,0.2251825060775251
.*layers\.38\..*experts\.59\..*,38.0,59.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.60\..*,38.0,60.0,0.31283,0.31283,1.0,False,0.2466807225261739,0.2466807225261739
.*layers\.38\..*experts\.61\..*,38.0,61.0,0.157529,0.157529,1.0,False,0.1710180754719309,0.1710180754719309
.*layers\.38\..*experts\.62\..*,38.0,62.0,0.225923,0.225923,1.0,False,0.206837849791065,0.206837849791065
.*layers\.38\..*experts\.63\..*,38.0,63.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.64\..*,38.0,64.0,0.29496,0.29496,1.0,False,0.2927500875613997,0.2927500875613997
.*layers\.38\..*experts\.66\..*,38.0,66.0,0.0466476,0.0466476,1.0,False,0.0434070136191271,0.0434070136191271
.*layers\.38\..*experts\.67\..*,38.0,67.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.68\..*,38.0,68.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.69\..*,38.0,69.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.70\..*,38.0,70.0,0.0933705,0.0933705,1.0,False,0.0951785199321237,0.0951785199321237
.*layers\.38\..*experts\.71\..*,38.0,71.0,0.0847374,0.0847374,1.0,False,0.0950505729144449,0.0950505729144449
.*layers\.38\..*experts\.74\..*,38.0,74.0,0.146484,0.146484,1.0,False,0.1726190944089344,0.1726190944089344
.*layers\.38\..*experts\.75\..*,38.0,75.0,0.0729708,0.0729708,1.0,False,0.0783509338290775,0.0783509338290775
.*layers\.38\..*experts\.76\..*,38.0,76.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.77\..*,38.0,77.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.79\..*,38.0,79.0,0.229648,0.229648,1.0,False,0.2150146403909373,0.2150146403909373
.*layers\.38\..*experts\.80\..*,38.0,80.0,0.260598,0.260598,1.0,False,0.2376876483968191,0.2376876483968191
.*layers\.38\..*experts\.81\..*,38.0,81.0,0.0777346,0.0777346,1.0,False,0.0860118788266647,0.0860118788266647
.*layers\.38\..*experts\.82\..*,38.0,82.0,0.221184,0.221184,1.0,False,0.2086478700084099,0.2086478700084099
.*layers\.38\..*experts\.84\..*,38.0,84.0,0.270019,0.270019,1.0,False,0.2652722969405635,0.2652722969405635
.*layers\.38\..*experts\.86\..*,38.0,86.0,0.145299,0.145299,1.0,False,0.1504999431326695,0.1504999431326695
.*layers\.38\..*experts\.87\..*,38.0,87.0,0.173015,0.173015,1.0,False,0.1989389993475617,0.1989389993475617
.*layers\.38\..*experts\.88\..*,38.0,88.0,0.459515,0.459515,1.0,False,0.4131813451489677,0.4131813451489677
.*layers\.38\..*experts\.89\..*,38.0,89.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.90\..*,38.0,90.0,0.187696,0.187696,1.0,False,0.1938154831219452,0.1938154831219452
.*layers\.38\..*experts\.91\..*,38.0,91.0,0.347524,0.347524,1.0,False,0.3760954567890094,0.3760954567890094
.*layers\.38\..*experts\.92\..*,38.0,92.0,0.0673025,0.0673025,1.0,False,0.0697297092914464,0.0697297092914464
.*layers\.38\..*experts\.93\..*,38.0,93.0,0.256411,0.256411,1.0,False,0.2386145622224441,0.2386145622224441
.*layers\.38\..*experts\.94\..*,38.0,94.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.95\..*,38.0,95.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.96\..*,38.0,96.0,0.229957,0.229957,1.0,False,0.2242891912253727,0.2242891912253727
.*layers\.38\..*experts\.98\..*,38.0,98.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.100\..*,38.0,100.0,0.161336,0.161336,1.0,False,0.1561492871596018,0.1561492871596018
.*layers\.38\..*experts\.101\..*,38.0,101.0,0.329798,0.329798,1.0,False,0.3316111348289711,0.3316111348289711
.*layers\.38\..*experts\.102\..*,38.0,102.0,0.227325,0.227325,1.0,False,0.2490344452538118,0.2490344452538118
.*layers\.38\..*experts\.104\..*,38.0,104.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.105\..*,38.0,105.0,0.395679,0.395679,1.0,False,0.4075404163664352,0.4075404163664352
.*layers\.38\..*experts\.107\..*,38.0,107.0,0.36073,0.36073,1.0,False,0.3525775418303044,0.3525775418303044
.*layers\.38\..*experts\.108\..*,38.0,108.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.111\..*,38.0,111.0,0.418591,0.418591,1.0,False,0.3659727074062844,0.3659727074062844
.*layers\.38\..*experts\.112\..*,38.0,112.0,0.536869,0.536869,1.0,False,0.4995051115108802,0.4995051115108802
.*layers\.38\..*experts\.114\..*,38.0,114.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.115\..*,38.0,115.0,0.098332,0.098332,1.0,False,0.0951675585367708,0.0951675585367708
.*layers\.38\..*experts\.117\..*,38.0,117.0,0.0889839,0.0889839,1.0,False,0.0936612519590998,0.0936612519590998
.*layers\.38\..*experts\.118\..*,38.0,118.0,0.385741,0.385741,1.0,False,0.358957501871493,0.358957501871493
.*layers\.38\..*experts\.119\..*,38.0,119.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.121\..*,38.0,121.0,0.297593,0.297593,1.0,False,0.3258480289944618,0.3258480289944618
.*layers\.38\..*experts\.125\..*,38.0,125.0,0.25923,0.25923,1.0,False,0.287600771146182,0.287600771146182
.*layers\.38\..*experts\.126\..*,38.0,126.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.38\..*experts\.127\..*,38.0,127.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.39\..*experts\.0\..*,39.0,0.0,0.164522,0.164522,1.0,False,0.1439973603247717,0.1439973603247717
.*layers\.39\..*experts\.1\..*,39.0,1.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.39\..*experts\.2\..*,39.0,2.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.39\..*experts\.3\..*,39.0,3.0,0.362317,0.362317,1.0,False,0.2714018109394175,0.2714018109394175
.*layers\.39\..*experts\.4\..*,39.0,4.0,0.422591,0.422591,1.0,False,0.3329692573423942,0.3329692573423942
.*layers\.39\..*experts\.5\..*,39.0,5.0,0.320077,0.320077,1.0,False,0.3737117127934835,0.3737117127934835
.*layers\.39\..*experts\.6\..*,39.0,6.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.39\..*experts\.7\..*,39.0,7.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.39\..*experts\.8\..*,39.0,8.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.39\..*experts\.9\..*,39.0,9.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.39\..*experts\.10\..*,39.0,10.0,0.244808,0.244808,1.0,False,0.2765020655095138,0.2765020655095138
.*layers\.39\..*experts\.11\..*,39.0,11.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.39\..*experts\.12\..*,39.0,12.0,0.366912,0.366912,1.0,False,0.4010454370063657,0.4010454370063657
.*layers\.39\..*experts\.13\..*,39.0,13.0,0.197023,0.197023,1.0,False,0.212805663043334,0.212805663043334
.*layers\.39\..*experts\.14\..*,39.0,14.0,0.268151,0.268151,1.0,False,0.2782748880176061,0.2782748880176061
.*layers\.39\..*experts\.16\..*,39.0,16.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.39\..*experts\.18\..*,39.0,18.0,0.129198,0.129198,1.0,False,0.1123696353367514,0.1123696353367514
.*layers\.39\..*experts\.19\..*,39.0,19.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.39\..*experts\.20\..*,39.0,20.0,0.288191,0.288191,1.0,False,0.209432447190326,0.209432447190326
.*layers\.39\..*experts\.21\..*,39.0,21.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.39\..*experts\.22\..*,39.0,22.0,0.332051,0.332051,1.0,False,0.2993807294021675,0.2993807294021675
.*layers\.39\..*experts\.23\..*,39.0,23.0,0.173634,0.173634,1.0,False,0.1503826043721414,0.1503826043721414
.*layers\.39\..*experts\.24\..*,39.0,24.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.39\..*experts\.25\..*,39.0,25.0,0.146344,0.146344,1.0,False,0.1317098610859224,0.1317098610859224
.*layers\.39\..*experts\.26\..*,39.0,26.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.39\..*experts\.27\..*,39.0,27.0,0.612524,0.5722108196893971,0.9341851416261194,True,0.6957935542290435,0.65
.*layers\.39\..*experts\.28\..*,39.0,28.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.39\..*experts\.29\..*,39.0,29.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.39\..*experts\.30\..*,39.0,30.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.39\..*experts\.31\..*,39.0,31.0,0.542439,0.542439,1.0,False,0.6000001149668278,0.6000001149668278
.*layers\.39\..*experts\.32\..*,39.0,32.0,0.635514,0.635514,1.0,False,0.620003145366136,0.620003145366136
.*layers\.39\..*experts\.33\..*,39.0,33.0,0.169438,0.169438,1.0,False,0.1778206698946471,0.1778206698946471
.*layers\.39\..*experts\.34\..*,39.0,34.0,0.383185,0.383185,1.0,False,0.3650767003697573,0.3650767003697573
.*layers\.39\..*experts\.35\..*,39.0,35.0,0.253091,0.253091,1.0,False,0.1983030829002657,0.1983030829002657
.*layers\.39\..*experts\.37\..*,39.0,37.0,0.185281,0.185281,1.0,False,0.1709638693406121,0.1709638693406121
.*layers\.39\..*experts\.40\..*,39.0,40.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.39\..*experts\.41\..*,39.0,41.0,0.149422,0.149422,1.0,False,0.1527872572837894,0.1527872572837894
.*layers\.39\..*experts\.45\..*,39.0,45.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.39\..*experts\.46\..*,39.0,46.0,0.208036,0.208036,1.0,False,0.2171755742267563,0.2171755742267563
.*layers\.39\..*experts\.48\..*,39.0,48.0,0.193739,0.193739,1.0,False,0.1728666521247412,0.1728666521247412
.*layers\.39\..*experts\.49\..*,39.0,49.0,0.204629,0.204629,1.0,False,0.1943700496568908,0.1943700496568908
.*layers\.39\..*experts\.51\..*,39.0,51.0,0.262265,0.262265,1.0,False,0.2892976750196091,0.2892976750196091
.*layers\.39\..*experts\.52\..*,39.0,52.0,0.496256,0.496256,1.0,False,0.4603362916403016,0.4603362916403016
.*layers\.39\..*experts\.53\..*,39.0,53.0,0.19748,0.19748,1.0,False,0.2056238201412857,0.2056238201412857
.*layers\.39\..*experts\.54\..*,39.0,54.0,0.0,0.0,1.0,False,0.0,0.0
.*layers\.39\..*experts\.56\..*,39.0,56.0,0.108576,0.108576,1.0,False,0.1015144373519047,0.1015144373519047
.*layers\.39\..*experts\.57\..*,39.0,57.0,0.0,0.0,1.0,False,0.0,0.0
