model,category,prompt_idx,router,num_experts,tokens,top_k,router_entropy_mean,top1_margin_mean,unique_top1_experts,unique_topk_experts,max_top1_fraction,effective_top1_experts
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.23.mlp.gate,128,25,8,3.9633026123046875,0.07727038860321045,11,62,0.2,9.31444991882716
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.24.mlp.gate,128,25,8,3.952589750289917,0.07138051837682724,13,59,0.24,10.219620294900587
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.25.mlp.gate,128,25,8,3.9327199459075928,0.04691493511199951,14,58,0.24,11.418250311474255
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.26.mlp.gate,128,25,8,4.030272960662842,0.04343419522047043,15,59,0.16,12.585238830237447
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.27.mlp.gate,128,25,8,3.9730024337768555,0.04331448674201965,18,57,0.12,16.606322195464518
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.28.mlp.gate,128,25,8,3.997816801071167,0.0635794848203659,10,61,0.48,5.949954719974106
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.29.mlp.gate,128,25,8,4.016586780548096,0.04323996603488922,15,59,0.32,10.656491984466411
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.30.mlp.gate,128,25,8,4.069029808044434,0.04845187067985535,14,53,0.16,11.819312291632233
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.31.mlp.gate,128,25,8,4.035582065582275,0.04863118752837181,11,43,0.24,9.340276053054293
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.32.mlp.gate,128,25,8,3.8737668991088867,0.06362340599298477,8,53,0.44,5.585576830476095
